연도,지출코드,지출목적,소비자물가지수,소득계층,가구형태,가계지출
2012,10,교육,93.406,200~300만원 미만,근로자외가구,153030.0
2012,10,교육,93.406,300~400만원 미만,근로자외가구,286284.0
2012,10,교육,93.406,400~500만원 미만,근로자외가구,351565.0
2012,10,교육,93.406,500~600만원 미만,근로자외가구,401010.0
2012,10,교육,93.406,600만원이상 ~ 700미만,근로자외가구,455814.0
2013,10,교육,94.504,전체,전체가구,227572.0
2013,10,교육,94.504,100만원 미만,전체가구,15997.0
2013,10,교육,94.504,100~200만원 미만,전체가구,46656.0
2013,10,교육,94.504,200~300만원 미만,전체가구,142536.0
2013,10,교육,94.504,300~400만원 미만,전체가구,226307.0
2013,10,교육,94.504,400~500만원 미만,전체가구,344818.0
2013,10,교육,94.504,500~600만원 미만,전체가구,390715.0
2013,10,교육,94.504,600만원이상 ~ 700미만,전체가구,493468.0
2013,10,교육,94.504,전체,근로자가구,268828.0
2013,10,교육,94.504,100만원 미만,근로자가구,16545.0
2013,10,교육,94.504,100~200만원 미만,근로자가구,49416.0
2013,10,교육,94.504,200~300만원 미만,근로자가구,134465.0
2013,10,교육,94.504,300~400만원 미만,근로자가구,215649.0
2013,10,교육,94.504,400~500만원 미만,근로자가구,348937.0
2013,10,교육,94.504,500~600만원 미만,근로자가구,404489.0
2013,10,교육,94.504,600만원이상 ~ 700미만,근로자가구,502300.0
2013,10,교육,94.504,전체,근로자외가구,169286.0
2013,10,교육,94.504,100만원 미만,근로자외가구,15874.0
2013,10,교육,94.504,100~200만원 미만,근로자외가구,43904.0
2013,10,교육,94.504,200~300만원 미만,근로자외가구,156090.0
2013,10,교육,94.504,300~400만원 미만,근로자외가구,244937.0
2013,10,교육,94.504,400~500만원 미만,근로자외가구,336191.0
2013,10,교육,94.504,500~600만원 미만,근로자외가구,351571.0
2013,10,교육,94.504,600만원이상 ~ 700미만,근로자외가구,466251.0
2014,10,교육,95.893,전체,전체가구,224714.0
2014,10,교육,95.893,100만원 미만,전체가구,13067.0
2014,10,교육,95.893,100~200만원 미만,전체가구,40133.0
2014,10,교육,95.893,200~300만원 미만,전체가구,135376.0
2014,10,교육,95.893,300~400만원 미만,전체가구,221953.0
2014,10,교육,95.893,400~500만원 미만,전체가구,302778.0
2014,10,교육,95.893,500~600만원 미만,전체가구,365592.0
2014,10,교육,95.893,600만원이상 ~ 700미만,전체가구,524499.0
2014,10,교육,95.893,전체,근로자가구,263237.0
2014,10,교육,95.893,100만원 미만,근로자가구,4258.0
2014,10,교육,95.893,100~200만원 미만,근로자가구,33764.0
2014,10,교육,95.893,200~300만원 미만,근로자가구,127356.0
2014,10,교육,95.893,300~400만원 미만,근로자가구,222546.0
2014,10,교육,95.893,400~500만원 미만,근로자가구,299782.0
2014,10,교육,95.893,500~600만원 미만,근로자가구,376382.0
2014,10,교육,95.893,600만원이상 ~ 700미만,근로자가구,515452.0
2014,10,교육,95.893,전체,근로자외가구,170164.0
2014,10,교육,95.893,100만원 미만,근로자외가구,15088.0
2014,10,교육,95.893,100~200만원 미만,근로자외가구,46213.0
2014,10,교육,95.893,200~300만원 미만,근로자외가구,149032.0
2014,10,교육,95.893,300~400만원 미만,근로자외가구,220931.0
2014,10,교육,95.893,400~500만원 미만,근로자외가구,309369.0
2014,10,교육,95.893,500~600만원 미만,근로자외가구,335841.0
2014,10,교육,95.893,600만원이상 ~ 700미만,근로자외가구,552432.0
2015,10,교육,97.54,전체,전체가구,219700.0
2015,10,교육,97.54,100만원 미만,전체가구,7829.0
2015,10,교육,97.54,100~200만원 미만,전체가구,51527.0
2015,10,교육,97.54,200~300만원 미만,전체가구,111238.0
2015,10,교육,97.54,300~400만원 미만,전체가구,204615.0
2015,10,교육,97.54,400~500만원 미만,전체가구,291058.0
2015,10,교육,97.54,500~600만원 미만,전체가구,386861.0
2015,10,교육,97.54,600만원이상 ~ 700미만,전체가구,517390.0
2015,10,교육,97.54,전체,근로자가구,262015.0
2015,10,교육,97.54,100만원 미만,근로자가구,9493.0
2015,10,교육,97.54,100~200만원 미만,근로자가구,54664.0
2015,10,교육,97.54,200~300만원 미만,근로자가구,103065.0
2015,10,교육,97.54,300~400만원 미만,근로자가구,197206.0
2015,10,교육,97.54,400~500만원 미만,근로자가구,277243.0
2015,10,교육,97.54,500~600만원 미만,근로자가구,412979.0
2015,10,교육,97.54,600만원이상 ~ 700미만,근로자가구,533458.0
2015,10,교육,97.54,전체,근로자외가구,159502.0
2015,10,교육,97.54,100만원 미만,근로자외가구,7411.0
2015,10,교육,97.54,100~200만원 미만,근로자외가구,48617.0
2015,10,교육,97.54,200~300만원 미만,근로자외가구,123783.0
2015,10,교육,97.54,300~400만원 미만,근로자외가구,218414.0
2015,10,교육,97.54,400~500만원 미만,근로자외가구,320946.0
2015,10,교육,97.54,500~600만원 미만,근로자외가구,319756.0
2015,10,교육,97.54,600만원이상 ~ 700미만,근로자외가구,468083.0
2016,10,교육,99.135,전체,전체가구,213664.0
2016,10,교육,99.135,100만원 미만,전체가구,14208.0
2016,10,교육,99.135,100~200만원 미만,전체가구,42460.0
2016,10,교육,99.135,200~300만원 미만,전체가구,97765.0
2016,10,교육,99.135,300~400만원 미만,전체가구,215690.0
2016,10,교육,99.135,400~500만원 미만,전체가구,280350.0
2016,10,교육,99.135,500~600만원 미만,전체가구,376712.0
2016,10,교육,99.135,600만원이상 ~ 700미만,전체가구,504984.0
2016,10,교육,99.135,전체,근로자가구,263560.0
2016,10,교육,99.135,100만원 미만,근로자가구,8706.0
2016,10,교육,99.135,100~200만원 미만,근로자가구,46855.0
2016,10,교육,99.135,200~300만원 미만,근로자가구,91399.0
2016,10,교육,99.135,300~400만원 미만,근로자가구,204232.0
2016,10,교육,99.135,400~500만원 미만,근로자가구,277331.0
2016,10,교육,99.135,500~600만원 미만,근로자가구,353276.0
2016,10,교육,99.135,600만원이상 ~ 700미만,근로자가구,555075.0
2016,10,교육,99.135,전체,근로자외가구,145819.0
2016,10,교육,99.135,100만원 미만,근로자외가구,15394.0
2016,10,교육,99.135,100~200만원 미만,근로자외가구,38401.0
2016,10,교육,99.135,200~300만원 미만,근로자외가구,106655.0
2016,10,교육,99.135,300~400만원 미만,근로자외가구,238062.0
2016,10,교육,99.135,400~500만원 미만,근로자외가구,286575.0
2016,10,교육,99.135,500~600만원 미만,근로자외가구,427457.0
2016,10,교육,99.135,600만원이상 ~ 700미만,근로자외가구,329715.0
2017,10,교육,100.272,전체,전체가구,188343.0
2017,10,교육,100.272,100만원 미만,전체가구,45406.0
2017,10,교육,100.272,100~200만원 미만,전체가구,71168.0
2017,10,교육,100.272,200~300만원 미만,전체가구,92281.0
2017,10,교육,100.272,300~400만원 미만,전체가구,160977.0
2017,10,교육,100.272,400~500만원 미만,전체가구,246116.0
2017,10,교육,100.272,500~600만원 미만,전체가구,304464.0
2017,10,교육,100.272,600만원이상 ~ 700미만,전체가구,409079.5
2017,10,교육,100.272,전체,근로자가구,225791.0
2017,10,교육,100.272,100만원 미만,근로자가구,49425.0
2017,10,교육,100.272,100~200만원 미만,근로자가구,69056.0
2017,10,교육,100.272,200~300만원 미만,근로자가구,88134.0
2017,10,교육,100.272,300~400만원 미만,근로자가구,153684.0
2017,10,교육,100.272,400~500만원 미만,근로자가구,246069.0
2017,10,교육,100.272,500~600만원 미만,근로자가구,326772.0
2017,10,교육,100.272,600만원이상 ~ 700미만,근로자가구,435247.0
2017,10,교육,100.272,전체,근로자외가구,143850.0
2017,10,교육,100.272,100만원 미만,근로자외가구,44517.0
2017,10,교육,100.272,100~200만원 미만,근로자외가구,73120.0
2017,10,교육,100.272,200~300만원 미만,근로자외가구,98580.0
2017,10,교육,100.272,300~400만원 미만,근로자외가구,174966.0
2017,10,교육,100.272,400~500만원 미만,근로자외가구,246211.0
2017,10,교육,100.272,500~600만원 미만,근로자외가구,259125.0
2017,10,교육,100.272,600만원이상 ~ 700미만,근로자외가구,354421.0
2018,10,교육,101.645,전체,전체가구,173372.0
2018,10,교육,101.645,100만원 미만,전체가구,25939.0
2018,10,교육,101.645,100~200만원 미만,전체가구,55492.0
2018,10,교육,101.645,200~300만원 미만,전체가구,83565.0
2018,10,교육,101.645,300~400만원 미만,전체가구,138844.0
2018,10,교육,101.645,400~500만원 미만,전체가구,203914.0
2018,10,교육,101.645,500~600만원 미만,전체가구,286437.0
2018,10,교육,101.645,600만원이상 ~ 700미만,전체가구,397419.5
2018,10,교육,101.645,전체,근로자가구,212717.0
2018,10,교육,101.645,100만원 미만,근로자가구,33579.0
2018,10,교육,101.645,100~200만원 미만,근로자가구,59984.0
2018,10,교육,101.645,200~300만원 미만,근로자가구,82870.0
2018,10,교육,101.645,300~400만원 미만,근로자가구,141815.0
2018,10,교육,101.645,400~500만원 미만,근로자가구,202685.0
2018,10,교육,101.645,500~600만원 미만,근로자가구,304397.0
2018,10,교육,101.645,600만원이상 ~ 700미만,근로자가구,436137.0
2018,10,교육,101.645,전체,근로자외가구,122979.0
2018,10,교육,101.645,100만원 미만,근로자외가구,23480.0
2018,10,교육,101.645,100~200만원 미만,근로자외가구,51344.0
2018,10,교육,101.645,200~300만원 미만,근로자외가구,84663.0
2018,10,교육,101.645,300~400만원 미만,근로자외가구,133796.0
2018,10,교육,101.645,400~500만원 미만,근로자외가구,206310.0
2018,10,교육,101.645,500~600만원 미만,근로자외가구,249333.0
2018,10,교육,101.645,600만원이상 ~ 700미만,근로자외가구,311982.0
2019,10,교육,102.178,전체,전체가구,204775.0
2019,10,교육,102.178,100만원 미만,전체가구,9212.0
2019,10,교육,102.178,100~200만원 미만,전체가구,39070.0
2019,10,교육,102.178,200~300만원 미만,전체가구,80470.0
2019,10,교육,102.178,300~400만원 미만,전체가구,123362.0
2019,10,교육,102.178,400~500만원 미만,전체가구,241314.0
2019,10,교육,102.178,500~600만원 미만,전체가구,286657.0
2019,10,교육,102.178,600만원이상 ~ 700미만,전체가구,451922.5
2019,10,교육,102.178,전체,근로자가구,254329.0
2019,10,교육,102.178,100만원 미만,근로자가구,15548.0
2019,10,교육,102.178,100~200만원 미만,근로자가구,44680.0
2019,10,교육,102.178,200~300만원 미만,근로자가구,75824.0
2019,10,교육,102.178,300~400만원 미만,근로자가구,135105.0
2019,10,교육,102.178,400~500만원 미만,근로자가구,226986.0
2019,10,교육,102.178,500~600만원 미만,근로자가구,294596.0
2019,10,교육,102.178,600만원이상 ~ 700미만,근로자가구,484931.5
2019,10,교육,102.178,전체,근로자외가구,132527.0
2019,10,교육,102.178,100만원 미만,근로자외가구,7987.0
2019,10,교육,102.178,100~200만원 미만,근로자외가구,34677.0
2019,10,교육,102.178,200~300만원 미만,근로자외가구,86869.0
2019,10,교육,102.178,300~400만원 미만,근로자외가구,99231.0
2019,10,교육,102.178,400~500만원 미만,근로자외가구,271213.0
2019,10,교육,102.178,500~600만원 미만,근로자외가구,268497.0
2019,10,교육,102.178,600만원이상 ~ 700미만,근로자외가구,352750.5
2020,10,교육,100.0,전체,전체가구,159087.0
2020,10,교육,100.0,100만원 미만,전체가구,10235.0
2020,10,교육,100.0,100~200만원 미만,전체가구,26504.0
2020,10,교육,100.0,200~300만원 미만,전체가구,48398.0
2020,10,교육,100.0,300~400만원 미만,전체가구,105038.0
2020,10,교육,100.0,400~500만원 미만,전체가구,143127.0
2020,10,교육,100.0,500~600만원 미만,전체가구,226168.0
2020,10,교육,100.0,600만원이상 ~ 700미만,전체가구,365985.0
2020,10,교육,100.0,전체,근로자가구,201453.0
2020,10,교육,100.0,100만원 미만,근로자가구,8194.0
2020,10,교육,100.0,100~200만원 미만,근로자가구,27547.0
2020,10,교육,100.0,200~300만원 미만,근로자가구,41482.0
2020,10,교육,100.0,300~400만원 미만,근로자가구,93183.0
2020,10,교육,100.0,400~500만원 미만,근로자가구,157637.0
2020,10,교육,100.0,500~600만원 미만,근로자가구,247422.0
2020,10,교육,100.0,600만원이상 ~ 700미만,근로자가구,393063.5
2020,10,교육,100.0,전체,근로자외가구,100651.0
2020,10,교육,100.0,100만원 미만,근로자외가구,10560.0
2020,10,교육,100.0,100~200만원 미만,근로자외가구,25881.0
2020,10,교육,100.0,200~300만원 미만,근로자외가구,59111.0
2020,10,교육,100.0,300~400만원 미만,근로자외가구,125489.0
2020,10,교육,100.0,400~500만원 미만,근로자외가구,114413.0
2020,10,교육,100.0,500~600만원 미만,근로자외가구,173666.0
2020,10,교육,100.0,600만원이상 ~ 700미만,근로자외가구,291794.5
2021,10,교육,100.87,전체,전체가구,181528.0
2021,10,교육,100.87,100만원 미만,전체가구,16691.0
2021,10,교육,100.87,100~200만원 미만,전체가구,24481.0
2021,10,교육,100.87,200~300만원 미만,전체가구,52112.0
2021,10,교육,100.87,300~400만원 미만,전체가구,106652.0
2021,10,교육,100.87,400~500만원 미만,전체가구,163408.0
2021,10,교육,100.87,500~600만원 미만,전체가구,234013.0
2021,10,교육,100.87,600만원이상 ~ 700미만,전체가구,412922.5
2021,10,교육,100.87,전체,근로자가구,224085.0
2021,10,교육,100.87,100만원 미만,근로자가구,8264.0
2021,10,교육,100.87,100~200만원 미만,근로자가구,27428.0
2021,10,교육,100.87,200~300만원 미만,근로자가구,49341.0
2021,10,교육,100.87,300~400만원 미만,근로자가구,98152.0
2021,10,교육,100.87,400~500만원 미만,근로자가구,168617.0
2021,10,교육,100.87,500~600만원 미만,근로자가구,215025.0
2021,10,교육,100.87,600만원이상 ~ 700미만,근로자가구,437255.5
2021,10,교육,100.87,전체,근로자외가구,120410.0
2021,10,교육,100.87,100만원 미만,근로자외가구,18116.0
2021,10,교육,100.87,100~200만원 미만,근로자외가구,22728.0
2021,10,교육,100.87,200~300만원 미만,근로자외가구,56089.0
2021,10,교육,100.87,300~400만원 미만,근로자외가구,123226.0
2021,10,교육,100.87,400~500만원 미만,근로자외가구,153191.0
2021,10,교육,100.87,500~600만원 미만,근로자외가구,276212.0
2021,10,교육,100.87,600만원이상 ~ 700미만,근로자외가구,340773.5
2012,11,음식 및 숙박,85.342,전체,전체가구,272995.0
2012,11,음식 및 숙박,85.342,100만원 미만,전체가구,52022.0
2012,11,음식 및 숙박,85.342,100~200만원 미만,전체가구,142706.0
2012,11,음식 및 숙박,85.342,200~300만원 미만,전체가구,234072.0
2012,11,음식 및 숙박,85.342,300~400만원 미만,전체가구,298428.0
2012,11,음식 및 숙박,85.342,400~500만원 미만,전체가구,362262.0
2012,11,음식 및 숙박,85.342,500~600만원 미만,전체가구,413785.0
2012,11,음식 및 숙박,85.342,600만원이상 ~ 700미만,전체가구,479899.0
2012,11,음식 및 숙박,85.342,전체,근로자가구,317274.0
2012,11,음식 및 숙박,85.342,100만원 미만,근로자가구,67351.0
2012,11,음식 및 숙박,85.342,100~200만원 미만,근로자가구,168492.0
2012,11,음식 및 숙박,85.342,200~300만원 미만,근로자가구,248292.0
2012,11,음식 및 숙박,85.342,300~400만원 미만,근로자가구,307246.0
2012,11,음식 및 숙박,85.342,400~500만원 미만,근로자가구,364137.0
2012,11,음식 및 숙박,85.342,500~600만원 미만,근로자가구,419695.0
2012,11,음식 및 숙박,85.342,600만원이상 ~ 700미만,근로자가구,483281.0
2012,11,음식 및 숙박,85.342,전체,근로자외가구,210510.0
2012,11,음식 및 숙박,85.342,100만원 미만,근로자외가구,48130.0
2012,11,음식 및 숙박,85.342,100~200만원 미만,근로자외가구,114636.0
2012,11,음식 및 숙박,85.342,200~300만원 미만,근로자외가구,209808.0
2012,11,음식 및 숙박,85.342,300~400만원 미만,근로자외가구,282493.0
2012,11,음식 및 숙박,85.342,400~500만원 미만,근로자외가구,358543.0
2012,11,음식 및 숙박,85.342,500~600만원 미만,근로자외가구,396913.0
2012,11,음식 및 숙박,85.342,600만원이상 ~ 700미만,근로자외가구,470683.0
2013,11,음식 및 숙박,86.666,전체,전체가구,278514.0
2013,11,음식 및 숙박,86.666,100만원 미만,전체가구,46764.0
2013,11,음식 및 숙박,86.666,100~200만원 미만,전체가구,131183.0
2013,11,음식 및 숙박,86.666,200~300만원 미만,전체가구,234421.0
2013,11,음식 및 숙박,86.666,300~400만원 미만,전체가구,302714.0
2013,11,음식 및 숙박,86.666,400~500만원 미만,전체가구,365078.0
2013,11,음식 및 숙박,86.666,500~600만원 미만,전체가구,422454.0
2013,11,음식 및 숙박,86.666,600만원이상 ~ 700미만,전체가구,491983.0
2013,11,음식 및 숙박,86.666,전체,근로자가구,328549.0
2013,11,음식 및 숙박,86.666,100만원 미만,근로자가구,59693.0
2013,11,음식 및 숙박,86.666,100~200만원 미만,근로자가구,153069.0
2013,11,음식 및 숙박,86.666,200~300만원 미만,근로자가구,249335.0
2013,11,음식 및 숙박,86.666,300~400만원 미만,근로자가구,317427.0
2013,11,음식 및 숙박,86.666,400~500만원 미만,근로자가구,375853.0
2013,11,음식 및 숙박,86.666,500~600만원 미만,근로자가구,434205.0
2013,11,음식 및 숙박,86.666,600만원이상 ~ 700미만,근로자가구,487897.0
2013,11,음식 및 숙박,86.666,전체,근로자외가구,207825.0
2013,11,음식 및 숙박,86.666,100만원 미만,근로자외가구,43863.0
2013,11,음식 및 숙박,86.666,100~200만원 미만,근로자외가구,109366.0
2013,11,음식 및 숙박,86.666,200~300만원 미만,근로자외가구,209375.0
2013,11,음식 및 숙박,86.666,300~400만원 미만,근로자외가구,276994.0
2013,11,음식 및 숙박,86.666,400~500만원 미만,근로자외가구,342506.0
2013,11,음식 및 숙박,86.666,500~600만원 미만,근로자외가구,389060.0
2013,11,음식 및 숙박,86.666,600만원이상 ~ 700미만,근로자외가구,504574.0
2014,11,음식 및 숙박,87.923,전체,전체가구,288697.0
2014,11,음식 및 숙박,87.923,100만원 미만,전체가구,55564.0
2014,11,음식 및 숙박,87.923,100~200만원 미만,전체가구,128998.0
2014,11,음식 및 숙박,87.923,200~300만원 미만,전체가구,241063.0
2014,11,음식 및 숙박,87.923,300~400만원 미만,전체가구,304581.0
2014,11,음식 및 숙박,87.923,400~500만원 미만,전체가구,375168.0
2014,11,음식 및 숙박,87.923,500~600만원 미만,전체가구,414368.0
2014,11,음식 및 숙박,87.923,600만원이상 ~ 700미만,전체가구,523501.0
2014,11,음식 및 숙박,87.923,전체,근로자가구,338120.0
2014,11,음식 및 숙박,87.923,100만원 미만,근로자가구,54430.0
2014,11,음식 및 숙박,87.923,100~200만원 미만,근로자가구,147043.0
2014,11,음식 및 숙박,87.923,200~300만원 미만,근로자가구,254895.0
2014,11,음식 및 숙박,87.923,300~400만원 미만,근로자가구,317020.0
2014,11,음식 및 숙박,87.923,400~500만원 미만,근로자가구,383593.0
2014,11,음식 및 숙박,87.923,500~600만원 미만,근로자가구,425880.0
2014,11,음식 및 숙박,87.923,600만원이상 ~ 700미만,근로자가구,517959.0
2014,11,음식 및 숙박,87.923,전체,근로자외가구,218714.0
2014,11,음식 및 숙박,87.923,100만원 미만,근로자외가구,55824.0
2014,11,음식 및 숙박,87.923,100~200만원 미만,근로자외가구,111771.0
2014,11,음식 및 숙박,87.923,200~300만원 미만,근로자외가구,217509.0
2014,11,음식 및 숙박,87.923,300~400만원 미만,근로자외가구,283140.0
2014,11,음식 및 숙박,87.923,400~500만원 미만,근로자외가구,356634.0
2014,11,음식 및 숙박,87.923,500~600만원 미만,근로자외가구,382629.0
2014,11,음식 및 숙박,87.923,600만원이상 ~ 700미만,근로자외가구,540613.0
2015,11,음식 및 숙박,89.974,전체,전체가구,288622.0
2015,11,음식 및 숙박,89.974,100만원 미만,전체가구,49120.0
2015,11,음식 및 숙박,89.974,100~200만원 미만,전체가구,125501.0
2015,11,음식 및 숙박,89.974,200~300만원 미만,전체가구,230334.0
2015,11,음식 및 숙박,89.974,300~400만원 미만,전체가구,304660.0
2015,11,음식 및 숙박,89.974,400~500만원 미만,전체가구,363493.0
2015,11,음식 및 숙박,89.974,500~600만원 미만,전체가구,432890.0
2015,11,음식 및 숙박,89.974,600만원이상 ~ 700미만,전체가구,532296.0
2015,11,음식 및 숙박,89.974,전체,근로자가구,340233.0
2015,11,음식 및 숙박,89.974,100만원 미만,근로자가구,57348.0
2015,11,음식 및 숙박,89.974,100~200만원 미만,근로자가구,149268.0
2015,11,음식 및 숙박,89.974,200~300만원 미만,근로자가구,241410.0
2015,11,음식 및 숙박,89.974,300~400만원 미만,근로자가구,317894.0
2015,11,음식 및 숙박,89.974,400~500만원 미만,근로자가구,372885.0
2015,11,음식 및 숙박,89.974,500~600만원 미만,근로자가구,445096.0
2015,11,음식 및 숙박,89.974,600만원이상 ~ 700미만,근로자가구,534807.0
2015,11,음식 및 숙박,89.974,전체,근로자외가구,215200.0
2015,11,음식 및 숙박,89.974,100만원 미만,근로자외가구,47052.0
2015,11,음식 및 숙박,89.974,100~200만원 미만,근로자외가구,103454.0
2015,11,음식 및 숙박,89.974,200~300만원 미만,근로자외가구,213332.0
2015,11,음식 및 숙박,89.974,300~400만원 미만,근로자외가구,280012.0
2015,11,음식 및 숙박,89.974,400~500만원 미만,근로자외가구,343173.0
2015,11,음식 및 숙박,89.974,500~600만원 미만,근로자외가구,401529.0
2015,11,음식 및 숙박,89.974,600만원이상 ~ 700미만,근로자외가구,524590.0
2016,11,음식 및 숙박,92.232,전체,전체가구,290609.0
2016,11,음식 및 숙박,92.232,100만원 미만,전체가구,54877.0
2016,11,음식 및 숙박,92.232,100~200만원 미만,전체가구,127276.0
2016,11,음식 및 숙박,92.232,200~300만원 미만,전체가구,228704.0
2016,11,음식 및 숙박,92.232,300~400만원 미만,전체가구,312101.0
2016,11,음식 및 숙박,92.232,400~500만원 미만,전체가구,368573.0
2016,11,음식 및 숙박,92.232,500~600만원 미만,전체가구,434533.0
2016,11,음식 및 숙박,92.232,600만원이상 ~ 700미만,전체가구,537899.0
2016,11,음식 및 숙박,92.232,전체,근로자가구,349474.0
2016,11,음식 및 숙박,92.232,100만원 미만,근로자가구,55925.0
2016,11,음식 및 숙박,92.232,100~200만원 미만,근로자가구,148522.0
2016,11,음식 및 숙박,92.232,200~300만원 미만,근로자가구,240726.0
2016,11,음식 및 숙박,92.232,300~400만원 미만,근로자가구,325847.0
2016,11,음식 및 숙박,92.232,400~500만원 미만,근로자가구,378457.0
2016,11,음식 및 숙박,92.232,500~600만원 미만,근로자가구,447930.0
2016,11,음식 및 숙박,92.232,600만원이상 ~ 700미만,근로자가구,550331.0
2016,11,음식 및 숙박,92.232,전체,근로자외가구,210569.0
2016,11,음식 및 숙박,92.232,100만원 미만,근로자외가구,54651.0
2016,11,음식 및 숙박,92.232,100~200만원 미만,근로자외가구,107653.0
2016,11,음식 및 숙박,92.232,200~300만원 미만,근로자외가구,211915.0
2016,11,음식 및 숙박,92.232,300~400만원 미만,근로자외가구,285265.0
2016,11,음식 및 숙박,92.232,400~500만원 미만,근로자외가구,348195.0
2016,11,음식 및 숙박,92.232,500~600만원 미만,근로자외가구,405526.0
2016,11,음식 및 숙박,92.232,600만원이상 ~ 700미만,근로자외가구,494399.0
2017,11,음식 및 숙박,94.441,전체,전체가구,354158.0
2017,11,음식 및 숙박,94.441,100만원 미만,전체가구,116820.0
2017,11,음식 및 숙박,94.441,100~200만원 미만,전체가구,207320.0
2017,11,음식 및 숙박,94.441,200~300만원 미만,전체가구,292571.0
2017,11,음식 및 숙박,94.441,300~400만원 미만,전체가구,375282.0
2017,11,음식 및 숙박,94.441,400~500만원 미만,전체가구,460217.0
2017,11,음식 및 숙박,94.441,500~600만원 미만,전체가구,485663.0
2017,11,음식 및 숙박,94.441,600만원이상 ~ 700미만,전체가구,594663.0
2017,11,음식 및 숙박,94.441,전체,근로자가구,419382.0
2017,11,음식 및 숙박,94.441,100만원 미만,근로자가구,170236.0
2017,11,음식 및 숙박,94.441,100~200만원 미만,근로자가구,231661.0
2017,11,음식 및 숙박,94.441,200~300만원 미만,근로자가구,311158.0
2017,11,음식 및 숙박,94.441,300~400만원 미만,근로자가구,385312.0
2017,11,음식 및 숙박,94.441,400~500만원 미만,근로자가구,478433.0
2017,11,음식 및 숙박,94.441,500~600만원 미만,근로자가구,497901.0
2017,11,음식 및 숙박,94.441,600만원이상 ~ 700미만,근로자가구,605798.5
2017,11,음식 및 숙박,94.441,전체,근로자외가구,276665.0
2017,11,음식 및 숙박,94.441,100만원 미만,근로자외가구,104998.0
2017,11,음식 및 숙박,94.441,100~200만원 미만,근로자외가구,184813.0
2017,11,음식 및 숙박,94.441,200~300만원 미만,근로자외가구,264336.0
2017,11,음식 및 숙박,94.441,300~400만원 미만,근로자외가구,356046.0
2017,11,음식 및 숙박,94.441,400~500만원 미만,근로자외가구,424083.0
2017,11,음식 및 숙박,94.441,500~600만원 미만,근로자외가구,460791.0
2017,11,음식 및 숙박,94.441,600만원이상 ~ 700미만,근로자외가구,571344.0
2018,11,음식 및 숙박,97.292,전체,전체가구,349699.0
2018,11,음식 및 숙박,97.292,100만원 미만,전체가구,114030.0
2018,11,음식 및 숙박,97.292,100~200만원 미만,전체가구,193933.0
2018,11,음식 및 숙박,97.292,200~300만원 미만,전체가구,289228.0
2018,11,음식 및 숙박,97.292,300~400만원 미만,전체가구,368535.0
2018,11,음식 및 숙박,97.292,400~500만원 미만,전체가구,434723.0
2018,11,음식 및 숙박,97.292,500~600만원 미만,전체가구,476763.0
2018,11,음식 및 숙박,97.292,600만원이상 ~ 700미만,전체가구,577516.5
2018,11,음식 및 숙박,97.292,전체,근로자가구,413861.0
2018,11,음식 및 숙박,97.292,100만원 미만,근로자가구,172748.0
2018,11,음식 및 숙박,97.292,100~200만원 미만,근로자가구,222616.0
2018,11,음식 및 숙박,97.292,200~300만원 미만,근로자가구,320065.0
2018,11,음식 및 숙박,97.292,300~400만원 미만,근로자가구,384358.0
2018,11,음식 및 숙박,97.292,400~500만원 미만,근로자가구,451771.0
2018,11,음식 및 숙박,97.292,500~600만원 미만,근로자가구,490578.0
2018,11,음식 및 숙박,97.292,600만원이상 ~ 700미만,근로자가구,596400.5
2018,11,음식 및 숙박,97.292,전체,근로자외가구,267520.0
2018,11,음식 및 숙박,97.292,100만원 미만,근로자외가구,95137.0
2018,11,음식 및 숙박,97.292,100~200만원 미만,근로자외가구,167446.0
2018,11,음식 및 숙박,97.292,200~300만원 미만,근로자외가구,240572.0
2018,11,음식 및 숙박,97.292,300~400만원 미만,근로자외가구,341643.0
2018,11,음식 및 숙박,97.292,400~500만원 미만,근로자외가구,401477.0
2018,11,음식 및 숙박,97.292,500~600만원 미만,근로자외가구,448222.0
2018,11,음식 및 숙박,97.292,600만원이상 ~ 700미만,근로자외가구,534823.5
2019,11,음식 및 숙박,99.061,전체,전체가구,345710.0
2019,11,음식 및 숙박,99.061,100만원 미만,전체가구,94992.0
2019,11,음식 및 숙박,99.061,100~200만원 미만,전체가구,151989.0
2019,11,음식 및 숙박,99.061,200~300만원 미만,전체가구,245866.0
2019,11,음식 및 숙박,99.061,300~400만원 미만,전체가구,331536.0
2019,11,음식 및 숙박,99.061,400~500만원 미만,전체가구,394684.0
2019,11,음식 및 숙박,99.061,500~600만원 미만,전체가구,459832.0
2019,11,음식 및 숙박,99.061,600만원이상 ~ 700미만,전체가구,561256.5
2019,11,음식 및 숙박,99.061,전체,근로자가구,410522.0
2019,11,음식 및 숙박,99.061,100만원 미만,근로자가구,112883.0
2019,11,음식 및 숙박,99.061,100~200만원 미만,근로자가구,181434.0
2019,11,음식 및 숙박,99.061,200~300만원 미만,근로자가구,272419.0
2019,11,음식 및 숙박,99.061,300~400만원 미만,근로자가구,353262.0
2019,11,음식 및 숙박,99.061,400~500만원 미만,근로자가구,414872.0
2019,11,음식 및 숙박,99.061,500~600만원 미만,근로자가구,476532.0
2019,11,음식 및 숙박,99.061,600만원이상 ~ 700미만,근로자가구,578745.5
2019,11,음식 및 숙박,99.061,전체,근로자외가구,251216.0
