연도,지출품목별,지출코드,지출목적,소비자물가지수,소득계층,가구형태,가계지출
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,600만원이상 ~ 700미만,근로자외가구,159091.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,전체,전체가구,90116.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,100만원 미만,전체가구,28740.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,100~200만원 미만,전체가구,41926.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,200~300만원 미만,전체가구,58071.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,300~400만원 미만,전체가구,85255.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,400~500만원 미만,전체가구,102673.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,500~600만원 미만,전체가구,123980.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,600만원이상 ~ 700미만,전체가구,195376.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,전체,근로자가구,104495.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,100만원 미만,근로자가구,23485.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,100~200만원 미만,근로자가구,38306.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,200~300만원 미만,근로자가구,57244.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,300~400만원 미만,근로자가구,85366.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,400~500만원 미만,근로자가구,101565.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,500~600만원 미만,근로자가구,129261.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,600만원이상 ~ 700미만,근로자가구,207128.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,전체,근로자외가구,69756.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,100만원 미만,근로자외가구,29945.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,100~200만원 미만,근로자외가구,45381.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,200~300만원 미만,근로자외가구,59480.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,300~400만원 미만,근로자외가구,85066.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,400~500만원 미만,근로자외가구,105111.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,500~600만원 미만,근로자외가구,109418.0
2014,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,90.872,600만원이상 ~ 700미만,근로자외가구,159091.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,전체,전체가구,88899.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100만원 미만,전체가구,23412.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100~200만원 미만,전체가구,43776.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,200~300만원 미만,전체가구,58329.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,300~400만원 미만,전체가구,84916.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,400~500만원 미만,전체가구,105027.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,500~600만원 미만,전체가구,117739.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,600만원이상 ~ 700미만,전체가구,189554.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,전체,근로자가구,100164.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100만원 미만,근로자가구,20243.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100~200만원 미만,근로자가구,38790.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,200~300만원 미만,근로자가구,56427.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,300~400만원 미만,근로자가구,83348.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,400~500만원 미만,근로자가구,101411.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,500~600만원 미만,근로자가구,115397.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,600만원이상 ~ 700미만,근로자가구,196662.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,전체,근로자외가구,72874.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100만원 미만,근로자외가구,24208.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100~200만원 미만,근로자외가구,48402.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,200~300만원 미만,근로자외가구,61248.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,300~400만원 미만,근로자외가구,87836.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,400~500만원 미만,근로자외가구,112849.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,500~600만원 미만,근로자외가구,123757.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,600만원이상 ~ 700미만,근로자외가구,167740.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,전체,전체가구,88899.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100만원 미만,전체가구,23412.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100~200만원 미만,전체가구,43776.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,200~300만원 미만,전체가구,58329.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,300~400만원 미만,전체가구,84916.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,400~500만원 미만,전체가구,105027.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,500~600만원 미만,전체가구,117739.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,600만원이상 ~ 700미만,전체가구,189554.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,전체,근로자가구,100164.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100만원 미만,근로자가구,20243.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100~200만원 미만,근로자가구,38790.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,200~300만원 미만,근로자가구,56427.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,300~400만원 미만,근로자가구,83348.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,400~500만원 미만,근로자가구,101411.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,500~600만원 미만,근로자가구,115397.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,600만원이상 ~ 700미만,근로자가구,196662.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,전체,근로자외가구,72874.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100만원 미만,근로자외가구,24208.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,100~200만원 미만,근로자외가구,48402.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,200~300만원 미만,근로자외가구,61248.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,300~400만원 미만,근로자외가구,87836.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,400~500만원 미만,근로자외가구,112849.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,500~600만원 미만,근로자외가구,123757.0
2015,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,93.225,600만원이상 ~ 700미만,근로자외가구,167740.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,전체,전체가구,92344.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100만원 미만,전체가구,25478.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100~200만원 미만,전체가구,46200.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,200~300만원 미만,전체가구,64864.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,300~400만원 미만,전체가구,83417.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,400~500만원 미만,전체가구,113717.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,500~600만원 미만,전체가구,122395.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,600만원이상 ~ 700미만,전체가구,192884.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,전체,근로자가구,104993.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100만원 미만,근로자가구,22978.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100~200만원 미만,근로자가구,42035.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,200~300만원 미만,근로자가구,63002.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,300~400만원 미만,근로자가구,81196.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,400~500만원 미만,근로자가구,106519.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,500~600만원 미만,근로자가구,118296.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,600만원이상 ~ 700미만,근로자가구,199219.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,전체,근로자외가구,75144.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100만원 미만,근로자외가구,26016.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100~200만원 미만,근로자외가구,50047.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,200~300만원 미만,근로자외가구,67463.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,300~400만원 미만,근로자외가구,87754.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,400~500만원 미만,근로자외가구,128558.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,500~600만원 미만,근로자외가구,131271.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,600만원이상 ~ 700미만,근로자외가구,170716.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,전체,전체가구,92344.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100만원 미만,전체가구,25478.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100~200만원 미만,전체가구,46200.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,200~300만원 미만,전체가구,64864.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,300~400만원 미만,전체가구,83417.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,400~500만원 미만,전체가구,113717.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,500~600만원 미만,전체가구,122395.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,600만원이상 ~ 700미만,전체가구,192884.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,전체,근로자가구,104993.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100만원 미만,근로자가구,22978.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100~200만원 미만,근로자가구,42035.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,200~300만원 미만,근로자가구,63002.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,300~400만원 미만,근로자가구,81196.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,400~500만원 미만,근로자가구,106519.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,500~600만원 미만,근로자가구,118296.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,600만원이상 ~ 700미만,근로자가구,199219.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,전체,근로자외가구,75144.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100만원 미만,근로자외가구,26016.0
2016,05 가정용품 및 가사 서비스,5,가정용품 및 가사 서비스,94.673,100~200만원 미만,근로자외가구,50047.0
